id,content,main post,label
rumahyasmine,"🍎 boleh titip order, atau nanti cek ready stock di Rumah Yasmine 😘",no,abaikan
lisdamoy,Mau ini gaa @utamihandiyanti ?,no,abaikan
wulanendarwati,@lailii_r yaaahh mbo jumat ya 😢😢,no,abaikan
4isy,@rachaulia nah baru diomongin nih ul nyari yg baru kan..,no,abaikan
rachaulia,"@4isy tapi kayaknya pendek yaa, ngga bisa nutup dada 😂",no,abaikan
ikalisayulia,Berapa ya harganya,no,jawab
utamihandiyanti,gak mau ah pengen yg segi 4 gak mau pasmina @lisdamoy,no,abaikan
dijahrafif,Bgss say @fitriaprilliya,no,abaikan
ayukumbara,Berapa ya harganya?,no,jawab
hanarumni_,@daradinda_ 😜 @anaalatifah,no,abaikan
ayuranggisiwi,Swing dress nya lagi dong,no,baca
tasonlinenaya,Bajunya bikin gagal fokus,no,baca
shbrn___,"AISYAH INSTAN VEIL fuschia, moka, laurel, dazzle masih avail. yuk cek ig",no,abaikan
qqinar,"yg bisa dititipin order mau ya ga kbagian mlu soalnya kmrn, asal jgn mahal2 ya sista lebihnya :) dm me thanks mau Kia hijab dan bobow pants 1",no,abaikan
cutfauziah3,Sis mau jilbab nya dong on modek,no,baca
nenkeen_ynoes,Cantiiik bangeeet 😍😍😂😂😂😂,no,baca
nenkeen_ynoes,"@cutfauziah3 hari kamis ka bru bisa di order,jngn sampe ktinggalan ya so'al ny biasa ny cepet ludees 😂😂😂",no,abaikan
ani_anggraeni227,Harga. a brp @vanillahijab,no,jawab
maulidinahijab,Yg gak sempat order bs titip Kia instan bs k maulidina ya dm/ chat k kontak di bio ya 😉,no,abaikan
meydacandra,Ayooooo tumbaasss aunty... @arurita @anisa_hara @hafizha.ramadhani,no,abaikan
dwisophie,Pengen ini,no,baca
bogisgirl,I love it 😘,no,baca
desyrdewanti,"@drg.wiekeasmara apik, pengen deh",no,abaikan
drg.wiekeasmara,@desyrdewanti iy lucuk de,no,abaikan
antyenasywa,Berapa harga naya,no,jawab
cutfauziah3,@maulidinahijab mau dong kak gmn cara order ny,no,abaikan
dzkia_shop,"Barangkali ada yg gak sempet order,  bisa titip order di kami kak.. Insha Allah amanah.  Langsung dm aja yaa Makasi 😊",no,abaikan
mamabellaarisa,"Aq mau model ini harga, e brp orde, e gimana makasih",no,jawab
syafir_hijab,Yang mau titip yuk boleh DM kita yaa 🙋 pengiriman Dr Depok cek #testomonisyafirhijab,no,abaikan
lovelinesshijab,Yuk yang mau titip bisa di kami. Pengiriman dari bandung. Jastip mulai 10rb/pcs. Bisa via shopee maupun gojek. Dijamin trusted dan selama ini selalu dapat semua titipan 😍 sudah banyak testimoni yah bisa cek #lovelinesstestimoni. Info lebih lanjut cek ig ya gak digembok.  Fix titip langsung dm. No ribet say 😉 @mamabellaarisa @cutfauziah3 @drg.wiekeasmara @desyrdewanti @dwisophie @meydacandra @ani_anggraeni227 @nenkeen_ynoes @qqinar @hanarumni_,no,abaikan
lety_ail,Mb maw kia instantny..gmn crnya?,no,jawab
kaniastuff,"@lety_ail open order besok kamis kak, kalo ga sempet order bisa titip order yaa😘",no,abaikan
hardianti_nf,Kak lu enggak minat?? @nurmala_akbar,no,abaikan
septyyogaswara,Hijab nya brp an? Cantik aku mau dong..,no,jawab
mi.nang_store,@lety_ail vanillahijab.com kak..,no,abaikan
maulidinahijab,"@cutfauziah3 bisa Dm y mba kirim data lengkapnya, bisa order via shopee minimal belanja 120rb free ongkir maksimal 30rb",no,abaikan
sepatu_termurah1399,Brp ini kak?,no,jawab
kha_alkhairiy08,😍,no,abaikan
tini8487,Maksud sy hrg hijab KIA instan sist..,no,baca
tini8487,Hijab kluarn trbaru..,no,abaikan
marsyahijab0506,"Yg masi minat lala bag peach, bella tunik, swing dress.. cek ig kita ya dear 🌸",no,abaikan
arty_angelic,"hahahha @itasahrie,, py apa yg akan kita lakukan",no,abaikan
deanaira_chayank,Belakang nutup punggung ga?,no,jawab
aldhafela,Harganya brpa sist?,no,jawab
sachiboutique_,"Assalamu'alaikum, yg mau titip order bisa langsung dm ya, Insya Allah dapat warna yg di mau 😍 bisa shopee juga 😘",no,abaikan
dwisophie,@sachiboutique_  jastip nya brp?,no,abaikan
sachiboutique_,dm ya say 😘 @dwishopie,no,abaikan
ayuuningtyaz,Salfok sm blousenya...,no,baca
nadian93,Mau bajunyaaaa,no,baca
dinakurniasari,Kalo beli/mesen nggak nunggu kamis bs?,no,jawab
itasahrie,Entahlah @arty_angelic,no,abaikan
yudha_indriani,Nitip kah jeng 😌 @ikke_yurike,no,abaikan
kael_hijabstore,"Ready swing dress xl, vivy instan, and ana skirt.. yuk y blm kebagian",no,abaikan
huncies,Kepengen blousenya,no,baca
yudha_indriani,Look Look jeng 😌😏 @yurikeswara,no,abaikan
yurikeswara,@yudha_indriani ya ampyuunnn ....tidakkkkk 😱😱😱,no,abaikan
yurikeswara,@yudha_indriani aku pngen baju2nya. 😁 bsalah nitip,no,abaikan
sisikasari,Brpa harga nya sis???,no,jawab
hijabcantikos,@sisikasari jika minat titip order di kita pengiriman dr bekasi ya bisa DM 😊,no,abaikan
hijabcantikos,@sisikasari jika minat titip order di kita pengiriman dr bekasi ya bisa DM 😊,no,abaikan
anis_setiorini,Udh khbsn yg rose @vanillahijab 😭😭😭😭,no,baca
asyfahshop,"Aku ada sis,mungkin minat @anis_setiorini",no,abaikan
bizii_clothing,"KIA rose, biyan, frozen cek ya 😊💕",no,abaikan
lediya03,Barangnya msh ada gk ya @vanillahijab,no,jawab
tokoklipjilbab,@lediya03 sy ada 6warna bun..bisa order via shopee..,no,abaikan
lediya03,"Coba bsa dikirimin foto""nya gk yg 6 warna itu @vanillahijab",no,jawab
tokoklipjilbab,@lediya03 cek dm mba,no,abaikan
mamah.raisar,Masih ready kia instan fuschia dn gading minat dm ya sat,no,abaikan
mimii_windowshoper,"Hay dear..msih ada kia instan olive n fuschia..bsa check out shopee jga lho, yuukk diorder 😘🙏",no,abaikan
rumahyasmine,🍎🍎 Yasmine masih punya warna ini 😘😘,no,abaikan
vanillahijab,"Assalamualaikum Sisters, Ramadhan memang masih nanti, tapi boleh dong persiapan jauh jauh hari heheheVanilla mengeluarkan spesial edisi... ""Romantic Collection""Edisi ini berupa motif limited yang hanya dijual di Vanilla saja (kecuali ada pabrik yg meniru)Kali ini koleksinya Dress yang sangat cocok dipakai saat Ramadhan nantiBahan Maldiv Silk yang sangaaat halus & jatuh, ekstra lembut, tidak berbuluKoleksi ini limited banget dan super eksklusifIni salah satu motifnya, masih ada motif cantik lainnyaLaunching RABU jam 6 pagi di www.vanillahijab.com #romanticcollectionvanilla",yes,x
puutriwulandarii,Inaaaah @karinjuu sepertinya ini lucuuuk,no,abaikan
riskapamungkas,"Terusan dung mba,pasti keren bgy",no,abaikan
karinaayularasmita,💖💖💖,no,baca
hijabcantikos,Yuk DM yang mau titip order boleh yaaa pengiriman JNE/JNT Bekasi😊,no,abaikan
dewimuhh,Cant wait for this romantic dress 😍,no,baca
gethijabakuu,atasnya mau liat donggg,no,baca
annisa.pebrianti,Mau titip @hijabcantikos,no,abaikan
gendhis.co,Cakeeep motifnya 😍😍,no,baca
shasaa,Yaaahh rabu pagi.. 😫yg semarang domisili kabar2 mam nitipp,no,baca
ynoorr,Lucuuuuu😍😍,no,baca
errinperdani,cantik.,no,baca
haslind96,Ukuran xl ada,no,jawab
ratna__antar,Busui ga ya kakk,no,jawab
karlinakd,Halo kak @butik_kadesqons menjual produk gamis dan jilbab dengan kualitas sangat baik insha Allah. Bisa cek ig yah😊,no,abaikan
kumalahijabstore,Yuuuk yg g sempat order bs langsung chat dear 😍😍😍,no,abaikan
fitrisfa,"Lucuuu ihh,, mauuu 😍😍",no,baca
mimii_windowshoper,Hay asslmlkum..yg takut ketinggalan atau gak smpat order bisa titip di aku yaa 🙋 kirim dari tangsel 😘🙏 #testimimiiwindow,no,abaikan
rifdahsy,Hen beliin @hennylita,no,abaikan
aleesha_store,"nggak sempet order? bisa titip di kami yaa 🙌 low price, best service ❤ bisa free ongkir dengan subsidi aleesha 😋 very limited seat, thank youu 🙏",no,abaikan
wulandari.agustini,Andaikan ukurannya bukan allsize,no,baca
novani_la,Can't wait,no,baca
jp_furniture,Waaaah bkal kebagian gak yaah,no,abaikan
weny899,Berapa harganya😐😐,no,jawab
nuril_latifa,😍😍😍😍😍,no,baca
pevicaa,Lucu ih,no,baca
harunaten,Motifnya bikin n print sendiri gitu kak?,no,jawab
tututrosinta,😍😍😍😍😍😍😍😍😍,no,baca
yeezzyez,Bgs nih ci @sucifwr,no,abaikan
havana_hijab,"Yuk yg mau titip order, bisa langsung chat DM atau line skrg yaaaa 😍😍 cek #testimonihavana_hijab",no,abaikan
myfabuloushijab,"Assalamulaikum, yang mau tapi nggak sempat order bisa bareng aku yaa, jastip 7rb aja👌bisa free ongkir via Shopee, makasih 🙏",no,abaikan
ardani0407,Bisa titip order ke kita ya....😊😊,no,abaikan
siskhanofa,Kilho @tokodesy.r. jarene Cantik ayu... 😟😄😜,no,abaikan
elokauliyah,Bagusss 😍😍,no,baca
hijabcantikos,@annisa.pebrianti DM ya sis utk info😊,no,abaikan
cory_novi_ariyanti,Cantik sekaleee,no,baca
annisafarhanah,@yuliyaantii duh mau ikutan beli utang puasa aja belum lunas 😂,no,abaikan
rizcay_galery_bali,Assalamualaikum kakak yuks kepoin  daster Bali kece n mumer  n koleksi mukena @rizcay_muslimah  untuk persiapan Ramadhan 😍,no,abaikan
qori0504,Bagussss♥♥,no,baca
nura.online,Gorgeous. Check our collection,no,abaikan
citraoktavinni.rs94,Assalamualaikum mba say. Yg mau ikutan jastip di aku bisa langsung  dm ya mba. Trimss😘😘,no,abaikan
lailii_r,Bagus kak @wulanendarwati,no,abaikan
wulanendarwati,@lailii_r iy lek baguuusss 😍😍😍 tp knp uploadnya cepet bgt 😢😢😢,no,abaikan
dianayucandradewi,Syukaaaa.,no,baca
dinidinaryati,Lucu ni.. @i.s.n.i,no,abaikan
i.s.n.i,@dinidinaryati beliii dinn ahahhaha,no,abaikan
dinidinaryati,@i.s.n.i kmu beli ga?,no,abaikan
karinjuu,Ehhh iyaaaa lucuuu @puutriwulandarii cusss beli yok!,no,abaikan
puutriwulandarii,Rebo pagii @karinjuu,no,abaikan
hlnraydev,😍😍😍😍,no,baca
tinikoeswara22,Mauuuuuuuuuu,no,baca
chieyvacaelvia,Cant waaaitt 😍😍😍,no,baca
marcellasella_,Lucuk neh buat lebaran @mariscaaltaisir,no,abaikan
novi_rosyadi,Sukaaaaaak,no,baca
diahikawa,Kak bikin size besar dunk..ld 106 gitu,no,baca
srihartati95,Cantik,no,baca
melindatiani,😍😍😍😍,no,baca
salma_rosadha,Menggoda kantong hehehe @vanillahijab 😂😂😍😱🙏,no,baca
dins__15,Tjakeeeup motif nya 😍,no,baca
fitri_astuti_1881,Cantik warna ini .... Harus punya nih,no,baca
sarah_kautsar,😍😍,no,baca
bernawie_tha_,Mauuuuuu,no,baca
cindyeeke,Kak..bikin yg ukuran xs dong..,no,baca
bunda_onlineshop,Sudah sering gagal order via web site @vanillaforfashion @vanillahijab membuat Sy patah hati😗💔💔💔,no,baca
yoshida_mardi,Pengen.. tp biasanya nggak dapet.. apa daya..,no,baca
v3nnie_fatiqa,"@vanillahijab...bakal gak kebagian klu lunching ny jm 6 pagi, jm sibuk2ny dirmh persiapan ke ktr, klu boleh saran ya diganti dnk sis jm 8 pagi.",no,baca
dindavanillahijab,@ratna__antar busui dear. @haslind96 info size bisa LINE ke @vanillasupport (pakai @) ya dear .,no,baca
dindavanillahijab,"@weny899 info harga dishare ke website saat open order dear, @harunaten info detail produk bisa LINE ke @vanillasupport (pakai @) ya dear.",no,baca
apriana.wulan,Brp harganya sist,no,jawab
eonni_viqly,Mauuuu.....,no,baca
mymutzq,mauu,no,baca
dtaramika,mauuuu,no,baca
lilis_tory,Mau bisnis hijab..lu kepoin dlu account ini deh @mizanmuhammad_ heuheu..,no,abaikan
amanherny7,Mbk bisa tidak yah klo order lwat line,no,jawab
citraoktavinni.rs94,Yg mau titip order blh di aku yaa. Langsung dm aja mba Say. Maacih🙏,no,abaikan
citraoktavinni.rs94,Ndak bsa mba @amanherny7. Order hanya via web😊 bisa titip order ke aku yuk mbasay jka berminat🙏,no,abaikan
yuliyaantii,Aduhhh cantik nya.. Tapi btw utang puasa dulu lah haha @annisafarhanah,no,abaikan
maya_eunhae_girl,Naksir bgt yg ini,no,baca
niiar,Panjangnya 130-135 dong kak,no,baca
shadina_gallery,"Yuk yg takut ga ke bagian, bisa titip order di kita ya sis, insya Allah selalu dapat @amanherny7 @jp_furniture @shasaa 😊😊",no,abaikan
neos_prohijab,"Yuk masih bnyk koleksi sala, mala, fara, vivy, belle, dll. Frr",no,abaikan
neos_prohijab,FREE ongkir lho... tanpa shopee,no,abaikan
putristp,Mba mw donk .masi ad kah,no,abaikan
shadina_gallery,Yuk sis @putristp bisa titip order di kita 😊,no,abaikan
irenanovi,"Yg sibuk & mau titip beli, silahkan dm ya😊, #testimonichiic",no,abaikan
nurulhs1009,Bagusss bgt 😍😘,no,abaikan
mariaellulfah,Brp hrganya?,no,jawab
mardiati25,Sukaaaaa,no,abaikan
nauralita_shop,Size chartnya???,no,jawab
dzohrighinan,💕,no,abaikan
khddey,Kak Cantikkk yaa .. aq mw @titinsn hehe,no,baca
derhmat,@aprilliaranti,no,abaikan
endang_ilam,mau donng,no,abaikan
yuniyovan,Mau donk yg ini size s...,no,baca
dhiayucece,Yg nyari abstract dress size S bisa dm saya ya. Saya punya 1pcs td kelebihan ordernya,no,abaikan
sulfitrah_dewi,Cara ordernya gmn ?,no,jawab
monalisa7592,Kak.. Ready lagi donk,no,jawab
la_pedia,"Yang cari abstrak uk M,bisa dm.saya mau lepas..",no,abaikan
yulisofy,"Yg minat Garden dress - jewel size S boleh dm, dilepas karena kebesaran, makasih :)",no,abaikan
dina_isniyanti,Vrp mba,no,abaikan
retnofitria3,Masih ga,no,jawab
adorableprojects,"On this beautiful morning let us offer you our backpack and sneakers collection😍ㅤㅤㅤㅤㅤㅤ'Pupilia Creamy Sneakers'Available size 36 s/d 41Good quality grade Thermo plastic rubber lebih kuat, lebih lentur dan ringan. ㅤㅤㅤㅤㅤㅤ'Varvatos Black Backpack'Material : CorduraSize : 41 x 33 x 14cmFits Laptop 14 inch'Handle : 80 cm (Adjustable)ㅤㅤㅤㅤㅤㅤDont forget to check our full catalogue at www.adorableprojects.com or you can contact your csr area",yes,x
midiaaaa_,Cs bdg timur apa ka?,no,jawab
adorableprojects,"Hi @midiaaaa_ Kamu bs hubungi Simon, Customer Service area Kota Bandung • SMS/Whatsapp : 087825394303 • BB Pin : D5305ABD • LINE : adorableprojects005",no,x
indrimuchtar,Cs depok apa ya? Thanks,no,jawab
tikayulianti19,Duh tas nya 😍,no,baca
ramaditaws,Cs tangerang please? Thanks @obladabladi,no,jawab
ita.rks,Cs lampung apa ya kak?,no,jawab
adorableprojects,"Hi @ita.rks Kamu bs hubungi Boni, Customer Service area Sumatera Selatan, Lampung, Riau, Kep. Riau dan Kep. Bangka Belitung • SMS/WA : 089618605183 • BB Pin : D5D39AE7 • LINE : adorableprojects002",no,x
adorableprojects,"Hi @indrimuchtar Kamu bs hubungi Hery, Customer Service Area Depok 1 (Kec. Bojongsari, Kec. Cinere, Kec. Limo, Kec. Beji, Kec. Cimanggis) • SMS/WA: 083820464846 • BB Pin : D56942CC • LINE : adorableprojects006",no,x
adorableprojects,"Hi @ramaditaws Kamu bs hubungi Anggi, Customer Service Area Tangerang • SMS/WA : 089672105734 • BB Pin : 5FE40AAE • LINE : adorableprojects025",no,x
anca.pralampito,Yg surabaya CS nya dimana ?@adorableprojects,no,jawab
arininrfdlh,Ikaaa ini cubet @_ikapuspitasari,no,abaikan
hafshovhndn,Sepatunya ada warna lain? @adorableprojects,no,jawab
putrihndn,Cs jagakarsa jaksel apa ya? Thanks,no,jawab
adorableprojects,"Hi @putrihndn Kamu bs hubungi Hendra, Customer Service Area Jakarta Selatan 2 (Kec. Mampang Prapatan, Kec. Pancoran, Kec. Cilandak, Kec. Pasar Minggu, Kec. Jagakarsa) • SMS/WA: 083821613026 • BB Pin : 5F46D518 • LINE : adorableprojects024",no,x
adorableprojects,Hi @hafshovhndn ada warna black sama pink juga kakak,no,x
adorableprojects,"Hi @anca.pralampito Kamu bs hubungi Ronny, Customer Service area Surabaya • SMS/WA : 083820668920 • BB Pin : D4FCA501 • LINE : adorableprojects020",no,x
annisanvr,CS Pesanggrahan Jaksel apa ya? Thanks,no,jawab
devi_nurfajriani15,"Kak @adorableprojects, CS kabupaten bogor apa ya ? Trs kena ongkir brpa ya kira2 ? Mkasih kak...",no,jawab
ijul98_,Cs jakut apa ya ka?,no,jawab
vi_nafa,Cs kota semarang dong min @adorableprojects,no,jawab
paulinaissabell,Kak kok CS jawa tengah gak balas chat saya ya? Yang atas nama riko itu.,no,jawab
arraaaw,Ka minta cs bogor makasih😊,no,jawab
swgendis,min yang cs cimahi kok online tapi ga bales chat saya ya? @adorableprojects,no,jawab
adorableprojects,"Hi @annisanvr Kamu bs hubungi Mul, Customer Service Area Jakarta Selatan 1 (Kec. Setiabudi, Kec. Tebet, Kec. Kebayoran Baru, Kec. Kebayoran Lama, Kec. Pesanggrahan) • SMS/WA: 083820398361 • BB Pin : 2B09D668 • LINE : adorableprojects015",no,x
adorableprojects,"Hi @devi_nurfajriani15 Kamu bs hubungi Binar, Customer Service Area Bogor • SMS/WA : 089663892800 • BB Pin : D59D4FD7 • LINE : adorableprojects018",no,x
adorableprojects,"Hi @ijul98_ Kamu bs hubungi Upi, Customer Service Area Jakarta Utara • SMS/Whatsapp : 083829211818 • BB Pin : D41E2924 • LINE : adorableprojects017",no,x
adorableprojects,"Hi @vi_nafa Kamu bs hubungi Rafa, Customer Service Area Semarang • SMS/WA : 085724381603 • BB Pin : D55FA558 • LINE : adorableprojects019",no,x
adorableprojects,Hi @paulinaissabell mohon ditunggu ya kakak cs area kita baru open,no,x
adorableprojects,"Hi @arraaaw Kamu bs hubungi Binar, Customer Service Area Bogor • SMS/WA : 089663892800 • BB Pin : D59D4FD7 • LINE : adorableprojects018",no,x
adorableprojects,Hi @swgendis mohon ditunggu ya kakak,no,x
sellyana703,Kak CS SUMUT apa yah kak ?,no,jawab
charisma_putri,Kak sepatunya yg warna putih ada ndak.?,no,jawab
lyser_1,Kak cs tambun bekasi apa ya?,no,jawab
etirahma11,Cs Jakarta timur ka,no,jawab
sitacandradewii,Cs jogja apa kaa ? @adorableprojects,no,jawab
annisa_hanafi,Ka kalau mau sepatunya daerah malang gimana ya,no,jawab
adorableprojects,"Hi @annisa_hanafi Sistem order di kami melalui chat line/whatsapp/bbm/sms ke customer service yg cover area kakak atau langsung melalui website, Kamu bs hubungi Adit, Customer Service Area Jawa Timur • SMS/WA : 083820416601 • BB Pin : D5043EB0 • LINE : adorableprojects007",no,x
adorableprojects,"Hi @sitacandradewii Kamu bs hubungi Rio, Customer Service Area DI Yogyakarta • SMS/WA : 089690392401 • BB Pin : D454DCF7 • LINE : adorableprojects003",no,x
adorableprojects,"Hi @etirahma11 Kamu bs hubungi Eky, Customer Service Area KaJakarta Timur 1 (Kec. Matraman, Kec. Pulo Gadung, Kec. Cakung, Kec. Jatinegara, Kec. Duren Sawit) • SMS/Whatsapp : 089618563214 • BB Pin : D588820B • LINE : adorableprojects016",no,x
adorableprojects,"Hi @lyser_1 Kamu bs hubungi Okta, Customer Service area Kota Bekasi dan Kabupaten Bekasi (Exclude Cikarang) • SMS/Whatsapp : 083829114398 • BB Pin : D5B1AA61 • LINE : adorableprojects013",no,x
adorableprojects,"Hi @charisma_putri saat ini yang ready black, pink sama creamy aja kakak",no,x
adorableprojects,"Hi @sellyana703 Kamu bs hubungi Deny, Customer Service Area Aceh, Sumatera Utara, Sumatera Barat, Jambi dan Bengkulu • SMS/WA : 081809098587 • BB Pin : D57AFA36 • LINE : adorableprojects011",no,x
mayaziee_mac,Gmn cara Pesan nya and bisa request gak sis?? Thx,no,jawab
leenantaaaa,Kakk mau order. Cs buat malang manaa,no,jawab
adorableprojects,"Hi @leenantaaaa Kamu bs hubungi Adit, Customer Service Area Jawa Timur • SMS/WA : 083820416601 • BB Pin : D5043EB0 • LINE : adorableprojects007",no,x
adorableprojects,@mayaziee_mac cek dm ya kakak,no,x
nopiaks,"Tuh yg kek gua, cm gua navy @windawti",no,abaikan
charisma_putri,Next time bakalan ada yg warna putih ndak kak?,no,jawab
adorableprojects,Hi @charisma_putri ditunggu aja ya kakak,no,x
moniclairef,@yasiscaresty bagus ga?,no,abaikan
yasiscaresty,Tasnya apa sepatunyaa @moniclairef,no,abaikan
lestarinurtami,Sneakernya 1 warna?,no,jawab
nuhuii25,Tasnya msh ada ga ka,no,jawab
vitachristiana,Jakbar gimana ordernya?,no,jawab
murniaw,Ka minta cs depok dong,no,jawab
azizah0112,Kak aku mau order dari Ciputat.. Csnya mana??,no,jawab
jussie_ahmad,Kalau di luar pulau jawa kayak saya di papua gmana ada CS nya,no,jawab
adorableprojects,"@lestarinurtami ada warna black, sama pink juga kakak",no,x
adorableprojects,"Hi @vitachristiana Kamu bs hubungi Ace, Customer Service Area Jakarta Barat • SMS/WA: 083820678137 • BB Pin : D4863AD8 • LINE : adorableprojects001.",no,x
adorableprojects,"Hi @murniaw Kamu bs hubungi Hery, Customer Service Area Depok 1 (Kec. Bojongsari, Kec. Cinere, Kec. Limo, Kec. Beji, Kec. Cimanggis) • SMS/WA: 083820464846 • BB Pin : D56942CC • LINE : adorableprojects006.",no,x
lestarinurtami,Boleh tag yg pink?,no,jawab
adorableprojects,"Hi @azizah0112 Kamu bs hubungi Iday, Customer Service Area Tangerang Selatan • SMS/WA : 089621218267 • BB Pin : D4071F2E • LINE : adorableprojects010.",no,x
adorableprojects,"Hi @jussie_ahmad Kamu bs hubungi Pegy, Customer Service Area Sulawesi, Maluku dan Papua • SMS/WA : 085974611707 • BB Pin : D65ADF89 • LINE : adorableprojects009.",no,x
