no,id,content,main post,poster post,label
1615,wahyuumi,@miftah.rzkyh bisa titip di saya mbak😊,no,no,x
1616,wahyuumi,Yang mau titip bisa dm yah  kak 😊,no,no,x
1617,methadwiintan,boleh tau ini bahanya apa dan ukurannya donk please? makasih,no,no,x
1618,nrlhamidah,Mau titip order yg ini dong  via shopee - domisili jkt  please dm ke aku ya makasih,no,no,x
1619,vistaraye,Yana instan hijabnya kapaaaan?,no,no,x
1620,rkusumanita,Aku mau iniiiii,no,no,x
1621,regina.rianty,klo cm bju nya brp sista,no,no,x
1622,arista.simply.collection,"Yang mau titip order, langsung chat yaa🙋😊",no,no,x
1623,rosadana_nr,"Masih ada segi4 katya black, segi4 cotton heart,  pasmina dvalentino hazelnut, dustyblue, segi4 instan tasel macaroon, klasik swing skirt casa, mulberry pleats dress sky size m,, ayuk segera diorder,, 😊",no,no,x
1624,dewikintanhayu,Nunggu jilbab nya...😀,no,no,x
1625,wahyuumi,"Ready mileapants jeans size L, segi4 valentino rosepeach, dan segi 4 tifany..bisa via shopee",no,no,x
1626,ayu_istikqomah92,brpa ni sis,no,no,x
1627,puspitaquw,Ad yg jastip yg bs dikirim k kalimantan gak? DM ya,no,no,x
1628,fashion_preloved_,Hijab instantnya dong,no,no,x
1629,muslimahhijab.id,"Yang mau jastip bisa langsung dm ya 😊😊 , wilayah Kalimantan @puspitaquw",no,no,x
1630,moety_citty_,May donk,no,no,x
1631,titisayuniken,"Yg punya melody blouse size L emerald dm yak, via Shopee diutamakan",no,no,x
1632,azkafebr,Yang dapet emerald m dm sya doong,no,no,x
1633,latifahfathurrochmawati,"Melody blouse emerald size L dm dong, via shopee diutamakan",no,no,x
1634,vatrynshah,ada yg punya emerald L please DM,no,no,x
1635,puspitaquw,Ada yg dpt size xl gak wrna ini,no,no,x
1636,octatuty,Yg punya L bisa via shopee DM please..,no,no,x
1637,rizkywulandari_ajoe,Yg punya M donk,no,no,x
1638,andityaayu,Yang punya size L emerald. DM dong,no,no,x
1639,sffebriani,@wahyuumi kak masih ready gak pants nya ?,no,no,x
1640,riska.firdaus,Yg punya Melody blouse emerald sz S DM donk . Pengen bgt,no,no,x
1641,dinovya,Ini juga kok ngga ada di etalase Web???,no,no,x
1642,puspitaquw,"Ad yg dpt kah yg size xl, diutamakan yg pke shopee",no,no,x
1643,qirana_bams_caroline,Yang punya ini xL DM dong please 🙏🏻🙏🏻,no,no,x
1644,winay.hijab,READY di kita silahkan DM:). Aku ada size M tapi say @qirana_bams_caroline @puspitaquw @dinovya @riska.firdaus @sffebriani @andityaayu @rizkywulandari_ajoe @octatuty,no,no,x
1645,beningmaqnum,Mba aku mau donk,no,no,x
1646,widhiyastuti,Ada yang punya blouse ini size L. Kalo bisa via shopee. DM yaa?,no,no,x
1647,drahmastore,"Ready to booked melody blouse: Sunkiss size L, Fuschia size L, Khaki size L, Dusty size L, Croco size L. Bisa via shopee atau COD daerah cibinong-bogor ^^",no,no,x
1648,vanillahijab,"What a fresh color! Warna pastel sunkis orange ini cantik banget, dan jarang bikin warna kaya giniMelody Blouse! Busui friendlyReady stock hari KAMIS yaa jam 19.00Di www.vanillahijab.com",yes,yes,x
1649,alya_hnf,😍,no,no,x
1650,nurlisanailaaulia,♥️♥️♥️,no,no,x
1651,octys_gallery,Yang mau nitip bisa langsung DM yaa,no,no,x
1652,luiqa.id,😍,no,no,x
1653,hlnraydev,💘💘💘,no,no,x
1654,intanapriani13_,Sukaaaaaaaaa!!!!,no,no,x
1655,reziannur,Ordernya gmn? Via web aja?,no,no,x
1656,dearesthijab,Yg mau titip bisa dm ya,no,no,x
1657,choi.xi,😍😍,no,no,x
1658,emmwi_88,Cakep 😍😍,no,no,x
1659,listyanjar,Ldnya brp?,no,no,x
1660,ocha2208,Tangan nya wudhu friendly ga?,no,no,x
1661,tasia_beauty,halo sister yang mau titip bsa DM ya.. pengiriman Jkt. :),no,no,x
1662,yuniastutifitriani,tu pitanya uda jadi ya kak @vam,no,no,x
1663,yuniastutifitriani,tu pitanya uda jadi ya kak @vanillahijab ?,no,no,x
1664,anna.beibh,Bagus ni @beautyshopjafra,no,no,x
1665,kiky_meidi,😍😍😍,no,no,x
1666,novi_rosyadi,Awwwwww mauuu,no,no,x
1667,fitri_wulandari93,Cantik bangett,no,no,x
1668,khansajafra,Cantiikk nya 😍😍😙,no,no,x
1669,nandashain,ini panjngnya brpa yah sis? @vanillahijab,no,no,x
1670,annisapalestina,ordernya gmana mbak,no,no,x
1671,yohannacinthya90,Moga dapet tar dua2 ny..😂😂,no,no,x
1672,beautyshopjafra,"Ga mau,maunya dress @anna.beibh",no,no,x
1673,ofie_fadhila,Ini ada celana kulot atau pants nya sekalian gak @vanillahijab mau dong klo setelan gt hehee,no,no,x
1674,ofie_fadhila,Jastip murah ada shopee siapa ya... 7-10rb jatip nya..mksh,no,no,x
1675,melisaoktariii,Bahan apa ini????,no,no,x
1676,thamita12,Warna lengkap diupload kpn?,no,no,x
1677,amai_30,Upload size donk sis @vanillahijab @vanillahijab,no,no,x
1678,dkproject0505,"Ready FLORESTA navy, tifany HOLLAND black, deep red KATYA black..bisa shopee😊❤",no,no,x
1679,mariza_nadshop,"Ready alika dress by vanilla hijab size m hanya 1, bisa main ke ig kami😙",no,no,x
1680,telekung.adra,hye,no,no,x
1681,retno_wijaya93,@anindianovi,no,no,x
1682,kikikinoi,Aku mau nitip ini dong ukuran xl,no,no,x
1683,aticka_nov25,mau harga brp tuh n berapa warna ?,no,no,x
1684,aticka_nov25,hijabnya  bagus ☺️,no,no,x
1685,aticka_nov25,mau hijabnya ad yg jual ga,no,no,x
1686,berlin_store.id,"Uhh kerenn,cek katalog kita yuk kak banyak hijab motif baru 😍😍",no,no,x
1687,octalianaa,YANG MASIH ADA KEMBANG SENJA DUSTY DM SAYA YA😊,no,no,x
1688,hematnmurmer,Cantik banget warnanya,no,no,x
1689,miftah.rzkyh,Mau titip dongg uk XL..jastip max 10rb ada gaa,no,no,x
1690,stokis.dexandra.hq.2,😄,no,no,x
1691,febrianha,Mau ini mbaaaak @sitha_,no,no,x
1692,rika_gunardi,Harga ny brp y ? Ada yg bs bantu jawab .,no,no,x
1693,union127,Kak nanti ada tutorial donk yana instan nya,no,no,x
1694,elizabet_effendy,"Mau titip ini dong ukuran L ,",no,no,x
1695,trtika,"Haloo, ada jastip yg pakai shopee? Kalau ada aku mau titip :)",no,no,x
1696,pmuharomi,Sgi4 dvalentino msh ada. Harga 86 aja. Cek ig kami ya.,no,no,x
1697,beautymakeup0908,"Masih ada segi4 holland navy dan deep red,segi4 cotton maroon,mulberry pleats instan maroon,berminat DM 😍",no,no,x
1698,msglowby_sr,"Ready segi4 cotton mustard,black , segi4 floresta tiffany,navy, cek ig kita ya pengiriman dri malang bisa shopee juga🙋‍♀️😉",no,no,x
1699,ayudiasn,Kalau yana instansnya ada ?,no,no,x
1700,ri_hijabb,Last stock pashmina mauren&denim .. yg cari floresta diaku masih ada tiffany ..siap kirim dr ciledug tangerang .. dm ya ka,no,no,x
1701,houseof_humairoh,"Ready Stock Siap Kirim Pashmina Dvalentino Ladure, Segi4 Floresta Tiffany dan Segi4 Instan Tassel Brownie. Harga Spesial. Yuuk DM say yg minat 😉",no,no,x
1702,dindavanillahijab,@ayudiasn bisa diorder hari kamis via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear.,no,no,x
1703,dindavanillahijab,@rika_gunardi harga diinfokan saat open order di website ya dear.,no,no,x
1704,dindavanillahijab,@aticka_nov25 harga diinfokan saat open order hari kamis via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear.,no,no,x
1705,dindavanillahijab,@amai_30 @melisaoktariii info detail produk bisa LINE ke @vanillasupport (pakai @) ya daer.,no,no,x
1706,dindavanillahijab,@thamita12 diupload sebelum open order di website ya dear.,no,no,x
1707,dindavanillahijab,@ofie_fadhila ditunggu info selanjutnya ya dear.,no,no,x
1708,dindavanillahijab,@annisapalestina @reziannur bisa diorder hari kamis via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear.,no,no,x
1709,dindavanillahijab,@listyanjar @ocha2208 @yuniastutifitriani info detail produk bisa LINE ke @vanillasupport (pakai @) ya dear.,no,no,x
1710,dindavanillahijab,@nandashain info detail produk bisa LINE ke @vanillasupport (pakai @) ya dear.,no,no,x
1711,khairaahijab,Masih ada segi4 HOLLAND SEMUA WARNA (kecuali navy) & segi4 FLORESTA TIFFANY. Bisa FREE ONGKIR. Shipping from JAKARTA 💐💐💐💐💐💐,no,no,x
1712,trisma_zone,@ofie_fadhila mau ikutan,no,no,x
1713,ranievaa7,Ready kia instant rouge masih ada tagnya 1pcs only!!!!,no,no,x
1714,furinfarin,"Ready siap kirim segi4 floresra tiffany, segi4 cotton heart greentea, pasmina dvalentino mercy hazelnut caviar jeans bs shopee kirim dr depok",no,no,x
1715,ratna_kh,Yang Cari segi 4 Cotton green tea n white DM ya😊😊,no,no,x
1716,fidalialestari,Jilbabnya mauu,no,no,x
1717,fitriadesyp,Ak ada milea pants grey xl. Yang minat dm ajaa,no,no,x
1718,sitha_,Seriusan @febrianha,no,no,x
1719,ririntistanti06,Love it @vanillahijab @vanillaforclothing 😙😙😙😙😙,no,no,x
1720,loveandbuy_os,Ready kembang senja dusty minat DM ya dear,no,no,x
1721,nurul_mahrunnisa,mauu ikutan,no,no,x
1722,moeslimahboutiq,Ada yang mw nitip?dm ya,no,no,x
1723,lusy_abyan,Mauuuu,no,no,x
1724,frozengaleri,@kikikinoi bisa dm klo mau nitip sis,no,no,x
1725,avalovable,Yang mau titip order bisa langsung chat yaa,no,no,x
1726,lapak.yuna,Sala instan diamond valentino donggg...@vanillahijab,no,no,x
1727,dewiracchmawati,Yuk yang mau nitip pengiriman dari semarang. Bisa order lwt shopee loh,no,no,x
1728,fahrunnisalaila,Harus dapat,no,no,x
1729,tareeqh_hijab,"Hi dears,, yang mau titip ke kita.. Bisa via shopee dan dropship... Yuk cek IG kitaa,, insyaallah amanah dan trusted... DM yukk 😘😘😘😘",no,no,x
1730,myrtlehouse_,"Yg mau nitip bisa dm kak, area bekasi, thanks you 😘",no,no,x
1731,kyliejennerr.9,Brpaan kak bajunya,no,no,x
1732,araishijab,Ceu aku pgn yg ini ce 😅😅😂 @adindarina,no,no,x
1733,hijab_point,Yuk yang mau titip bisa dm yaahhhh,no,no,x
1734,czher,Ada jastip area jateng gag yaa,no,no,x
1735,wiratamanindi,Mau,no,no,x
1736,avalovable,"Melody khaki size S, minat bisa langsung chat ya",no,no,x
1737,pusphitasari.dyani,Yg punya Melody blouse warna sunkiss size s dm ya,no,no,x
1738,pusphitasari.dyani,Brp sis? Bs kirim via shopee?,no,no,x
1739,pusphitasari.dyani,Brp sis @verbena_hijab? Bs kirim via shopee?,no,no,x
1740,bungadela,Ada yg dapet ini XL nggak? Plisss,no,no,x
1741,orinrinihestilasa,Cek dm @verbena_hijab,no,no,x
1742,czher,Ada yg dpt ukuran ini xl dm yaa makasih,no,no,x
1743,endang1501_,Size L dm ya plis,no,no,x
1744,amaliananana,Size M atau L dong yg warna ini atau croco,no,no,x
1745,rahmadhinia,"Yg punya warna croco size M, dm ya",no,no,x
1746,moeslimahboutiq,Cek dm mbk @rahmadhinia,no,no,x
1747,windaputrinurindah,"Yg punya M sunkiz,dm y",no,no,x
1748,rosalyn.virginia,Yg punya size M..dm plis,no,no,x
1749,putri_ase,yg punya m dm ya..tq,no,no,x
1750,whitesmokyrose,Ready soon melody blouse in grey and croco size M 😊😊😊 silahkan dm yahh,no,no,x
1751,hijab.yuki,Saya ada warna croco size xl melody blouse ^^,no,no,x
1752,rosadana_nr,"Ready soon sunkis, croco size m,, grey size xl",no,no,x
1753,yuni_irsal,ada yg punya ini pleaseee,no,no,x
1754,fuji2992,Mbak @endang1501_  saya ada warna ini L 😊,no,no,x
1755,syafir_hijab,@czher cek dm ya,no,no,x
1756,syafir_hijab,@bungadela cek dm ya,no,no,x
1757,widhiyastuti,Ada yang punya blouse ini size S? Kalo bisa via shopee. DM yaa.. 😊,no,no,x
1758,drahmastore,"Ready to booked melody blouse: Sunkiss size L, Fuschia size L, Khaki size L, Dusty size L, Croco size L. Bisa via shopee atau COD daerah cibinong-bogor ^^",no,no,x
1759,syafir_hijab,Sunkizt XL dusty XL silahkan yang minat,no,no,x
1760,iissaisyah,Size s japri,no,no,x
1761,vanillahijab,"Warnanya gemassss! Swing BlouseBahannya flowy, jatuh, ringan, nyamanBusui friendlyReady stock hari KAMIS yaaa jam 19.00 wib di www.vanillahijab.com",yes,yes,x
1762,trishijabstore,Must have item!,no,no,x
1763,tokoklipjilbab,@vanillahijab Detail size nya,no,no,x
1764,airalishashop,Yuk yg mau titip order,no,no,x
1765,rezy.aprillasm,@trishijabstore Hrg?,no,no,x
1766,andriani8624,mauuu @vanillahijab,no,no,x
1767,reskiirai,"Yahh jam 7, masih dikereta 😭 @diannovita111",no,no,x
1768,nrlhamidah,Gemesiiiiiin,no,no,x
1769,mystuff_mycollection,Cuma 2 wrna kak,no,no,x
1770,vinatawakal17,Brp harga yaaa @noviekurnayanti mauuuu,no,no,x
1771,wardiani.putri,Maw warna pink'a 😍😍,no,no,x
1772,mollynoedyes,Pingin nude,no,no,x
1773,enysavitri,Kaya Cape blouse yg duly😍,no,no,x
1774,maya_andika07,Mauu,no,no,x
1775,tria_222,Ukuran?,no,no,x
1776,dindinayuu,"Assalammualaikum, yg mau titip order bisa ke aku ya. Jastip 10rb/pcs. Dropship bisa kok. Insya Allah amanah kak. Makasih😉😉",no,no,x
1777,neety_emirates,Jam 7😔😔😔,no,no,x
1778,rianyeklest,Cantik ❤,no,no,x
1779,rrismala,Brp?,no,no,x
1780,lutfianyz,@reskiirai @neety_emirates mau nitip mba? Hhe,no,no,x
1781,dearesthijab,Yg mau titip dm ya,no,no,x
1782,uput02,Busui friendly nya di bagian mana ya? Yg bs d buka,no,no,x
1783,fitrioktaviany,@uput02 itu dibagian dpnnya kan ada sletingnya,no,no,x
1784,fa_dilla18,@uput02 ada resleting dibagian depan Sis.,no,no,x
1785,aurora_salsabila19,"@dindinayuu q mau dong mbk ,,,",no,no,x
1786,uput02,@fitrioktaviany @fa_dilla18 thankyou sist,no,no,x
1787,rosalia_kusumadewi,😍😍😍,no,no,x
1788,loveandbuy_os,Yang mau titip order bisa DM ya,no,no,x
1789,fitri_wulandari93,"Ya Allah,, bagus sekali....",no,no,x
1790,bajukurungshop,Thanks 👍,no,no,x
1791,dindinayuu,@aurora_salsabila19 boleh kak. DM ya 😉,no,no,x
1792,hanantasbatam,Lembut banget warna nya mba..,no,no,x
1793,hanantasbatam,"Mba shay shay cantik, kita baru upload loo tas dan sepatu yg kekinian.. yuks cekidot ig nya ya mba shay.. reseller are verywellcome",no,no,x
1794,nisa94luh,Smoga aq dpt,no,no,x
1795,nuralivian,Mw ini dooong,no,no,x
1796,h3ny_stone,Ini brp harga nya,no,no,x
1797,aniitamemey,bagusss @thiwie2313,no,no,x
1798,khansajafra,Syantiikk😊😊 warnanya juga kalem,no,no,x
1799,puji24_kardiani,Mauu harga verapa,no,no,x
1800,agdinsasisca,sooo kyuuutt,no,no,x
1801,ifah_kholifah,Berharap ada warna blue .. Tp yg ini baguuss jugaa 😍😍,no,no,x
1802,iipsyarifahalbuho12,Berapaan,no,no,x
1803,ipat_patimah,Ini ada ukuran ga kakk,no,no,x
1804,fitrianingsihwk,Bagus warna,no,no,x
1805,fitrianingsihwk,Bagus warna bajunya ❤❤❤❤❤❤,no,no,x
1806,pujiazriel,Wrnanyaaa bagusss..slalu suka sma baju vanilla..,no,no,x
1807,kelambukita,💕,no,no,x
1808,nurmaputri,LD nya berapa?@vanillahijab @vanillaforclothing,no,no,x
1809,ully_faizacraft,😍😍😍😍😍,no,no,x
1810,hanarumni_,Ada warna putihnya ga sist?,no,no,x
1811,vina.okta,Mauu,no,no,x
1812,mariza_nadshop,"Halo kak, yg mau nitip bisa dm kami ya😙",no,no,x
1813,aticka_nov25,ini harga brp?,no,no,x
1814,sulis_setyawati13,Yg mau nitip boleh dm ya.. pengiriman dr jakarta😘,no,no,x
1815,shintarizkidewi_,Share harga nya siss,no,no,x
1816,delia_agustin,Brp kak?,no,no,x
1817,agustianovita,kak cara order via line sj y,no,no,x
1818,dyllafaa,Cantikkkk 😍😍😍,no,no,x
1819,stokis.dexandra.hq.2,😀,no,no,x
1820,khumairanurfitri,"Kaka, bikin yg blouse tanpa resleting jg dong..soalnya di ujung resleting jd bolong gitu blouse vanilla ku 😢😢😢",no,no,x
1821,lianovita14,"Kak..mau donk..brp ya kak,?",no,no,x
1822,fentifebri007,mau titip ke syp ini yang terpercaya ?,no,no,x
1823,ailuam,inih cantique kan warnanya wkwk @nico.aditama,no,no,x
1824,aini_nii,"Cra order a. Bgm ya,?",no,no,x
1825,bundazaren,@thequeenily.shop harga brp ini,no,no,x
1826,tataqmiong,Kak ak mau jd reseller blh?,no,no,x
1827,shintyaras,Ukurannya yg kecil dong min @vanillahijab,no,no,x
1828,houseof_humairoh,"Ready Stock Siap Kirim Pashmina Dvalentino Ladure, Segi4 Floresta Tiffany dan Segi4 Instan Tassel Brownie. Harga Spesial. Yuuk DM say yg minat 😉",no,no,x
1829,tridheewii,Brapaan ka?,no,no,x
1830,andyaaw28,Pasti sold bbrp mnt aja,no,no,x
1831,thequeenily.shop,Cek DM ya ka @bundazaren 😊,no,no,x
1832,furinfarin,"Ready siap kirim segi4 floresra tiffany, segi4 cotton heart greentea, pasmina dvalentino mercy hazelnut caviar jeans bs shopee kirim dr depok",no,no,x
1833,febrieeka,yang mau titip boleh dm saya yaa. akad salam. kirim dari depok dan bsa freeong via shopee :),no,no,x
1834,cahyanibudiastuti,@puputpuputa,no,no,x
1835,dgallerys.shop,"Assalamualaikum, yang mau titip order swing blouse bs titip kami ya.. Pengiriman jakarta bs via shopee",no,no,x
1836,frozengaleri,@fentifebri007 bisa dm saya sis,no,no,x
1837,mamanya_excel_millen_elislamy,boleh minta tolong dm harga @thequeenily.shop ...thx before😙,no,no,x
1838,rosadana_nr,"Di kita masih ready Segi4 Katya Black, Segi4 Cotton Aqua,  Lilac, Heart, Pasmina Dvalentino Hazelnut, Dustyblue, Segi4 Instan Tasel Macaroon, Klasik Swing Skirt Casa, Mulberry Pleats Dress Sky M, Creme S",no,no,x
1839,noermaaqiella,Berapa ini sist,no,no,x
1840,intan3394,Ini berapa ya?,no,no,x
1841,mrsnayaa,Yg mau titip bisa dm ya. Pengiriman dari malang 😘,no,no,x
1842,nrlhamidah,Ada yg Jastip via shopee - pengiriman dari jkt? Dm aku ya,no,no,x
1843,lilihnursolehah,Nih bagus buat kondangan @ajenggpc,no,no,x
1844,ajenggpc,"enyaa bagus teh 😍, tp aku tema kondangannya coklat hehe",no,no,x
1845,myrtlehouse_,Yang mau nitip bisa dm sista ☺️,no,no,x
1846,thataayu,Ini masih ada gk sist ?,no,no,x
1847,wardahrushliibatara,Aku mau dong,no,no,x
1848,rahmarahmi.id,@thataayu baru ready nnti mlm kak,no,no,x
1849,thataayu,Berapa ya,no,no,x
1850,andiniwdri,@yosiyys,no,no,x
1851,preloved.murah.ciput,"Mau ,,",no,no,x
1852,preloved.murah.ciput,Mbk ini harganys brp?? N ada shopee g? @mrsnayaa,no,no,x
1853,hana_rosse,mau .. krm taiwan bsa ga ya ?,no,no,x
1854,lutfianyz,@intan3394 @wardahrushliibatara hy cek ig ku yu melody blouse bemz size L 😉,no,no,x
1855,claireshop26,Yg mau DM ya melody grey n swing mokka S,no,no,x
1856,aihendiani,Aku suka yg ini Faaad @fadyasyifahani,no,no,x
1857,indahh1002,Ka ini harga nya brp,no,no,x
1858,hijabcantikos,ready soon swing blouse jeans n khaki XL,no,no,x
1859,hijab_cantik2052,Swing blouse size S warna lips silahkan yg berminat,no,no,x
1860,newclotheshouse,@preloved.murah.ciput Di aq ad swing blouse warna khaki sz L dan XL minat dm aj yah say 🙂,no,no,x
1861,newclotheshouse,@wardahrushliibatara Di aq ad swing blouse warna khaki sz L dan XL minat dm aj yah say 🙂,no,no,x
1862,diahklara,Yang ada dua warna ini dm aku yah size M,no,no,x
1863,rosalia_kusumadewi,@diahklara cek dm mba,no,no,x
1864,vanillahijab,"Sunny day, let's swing your blouse! Swing Blouse ini akan ready stock hari KAMIS yaaa di www.vanillahijab.comBusui friendlyBag by @vanillaforfashion",yes,yes,x
1865,nurlisanailaaulia,😍😍😍,no,no,x
1866,luiqa.id,;),no,no,x
1867,reskiirai,Godaan awal bulan 😂,no,no,x
1868,ailulmaslikhah,ngefans tas nya hiks hiks,no,no,x
1869,loyalpartnerhijab,Bandana rajut premium 3pcs 70K 💕,no,no,x
1870,yuniastutifitriani,semuanya ready hr kamis kak @vanillahijab ? termasuk tasnya jg?,no,no,x
1871,wie.pertiwi,Yg baru fid @rafida_chiraqi 😂,no,no,x
1872,intanapriani13_,Duhhhhh.. bagusss bgt pengennnnn iihh,no,no,x
1873,msglowby_sr,"Ready segi4 cotton mustrad,black . Segi4 floresta tiffany,navy . Minat cek ig kita ya pengiriman dri malang, bisa shopee juga🙋‍♀️😉",no,no,x
1874,mollynoedyes,Syantiek nya,no,no,x
1875,raisar.shop,Cantikkkk,no,no,x
1876,rosaaisyah,"Ready lala bag vanilla, cek ig say 😉",no,no,x
1877,dearesthijab,Yg mau titip bisa dm ya,no,no,x
1878,kaliakyrli,Mau tasnya😍😍,no,no,x
1879,indapuspasari,Tasnya kapan?  Gak sabar nunggu..,no,no,x
1880,sulis_setyawati13,Yang mau titip bisa dm ya😍,no,no,x
1881,kripissmedan,"Kripik pisang sehat 5 varian rasa ada di sini (coklat, keju,karamel,original dan manis)👈🏻",no,no,x
1882,khansajafra,Mau tas nya ..cantiikk bangeet😍😍,no,no,x
1883,retno_indarti0501,Jam brp @va,no,no,x
1884,ina.ayu,Bag nya maauuu... 😘,no,no,x
1885,retno_indarti0501,Jrm brp @vanillahijab?  Kenapa skrg g pagi ya...mf td ke potong..,no,no,x
1886,ria_math,Bag nya blm ada di web ya ka @vanillaforfashion ?,no,no,x
1887,anieyully27,😍😍😍,no,no,x
1888,tasia_beauty,"haloo sister.. sediakan jasa titip pengiriman jakarta, DM lngsung kita ya.. thank you",no,no,x
1889,deouii_mayraa,Tas nya mau 😂,no,no,x
1890,qiamelfendhi,Info size & ld dunk sis,no,no,x
1891,fymega,Ini bahannya apa @vanillaforclothing @vanillahijab,no,no,x
1892,rahmarahmi.id,Yang mau titip bisa DM😍,no,no,x
1893,thamita12,Jam brp knp skrng ga dikasih tau jamnya,no,no,x
1894,weningkusuma,Mb @amaleea_nh @maulinkusuma Sp tauuu cucoook,no,no,x
1895,bajukurungshop,So nice 👍,no,no,x
1896,pastel.byputri,"Diamond valentino, segi4 cotton, dan floresta holland masih ready ya 🙏🏼😊",no,no,x
1897,a.morestore,Cotton SALEM dan WHITE,no,no,x
1898,a.morestore,HOLAND DEEPRED,no,no,x
1899,isnii_s,😍😍,no,no,x
1900,elismahfudz,Last stok Diamond Valentino Hazelnut kirim dr Jaksel,no,no,x
1901,furinfarin,"Msh ready segi4 floresta tiffany, segi4 cotton greentea heart, pasmina dvalentino caviar hazelnut jeans mercy bs shopee dr depok",no,no,x
1902,mettaaninda,"Segi4 katya black dan navy, pengiriman tangerang selatan..minat DM ya",no,no,x
1903,rahmarahmi.id,"Ready siap kirim, pasmina DVALENTINO rosepeach dustyblue, segi4 COTTON atalier, segi4 KATYA navy. Minat? Langsung DM ya dear😍😍",no,no,x
1904,khansajafra,Tas nya maauuukk...bagus bingitz,no,no,x
1905,nucystore,"Masih ready katya segi4- black, bisa di cek marii 😊",no,no,x
1906,riskapamungkas,Tasnya ckpn bgt mba,no,no,x
1907,houseof_humairoh,"READY STOCK SIAP KIRIM, SEGI4 INSTAN TASSEL BROWNIE 80K, SEGI4 FLORESTA TIFFANY 75K, PASHMINA DVALENTINO LADURE 85K. Yuuuk yg minat DM ajaa yaa sist 😊",no,no,x
1908,irizshop_1,"Ready stock siap kirim hari ini juga !! Segi 4 floresta navy , Segi 4 cotton ( mustard, lilac, maroon, sunkiss ). Yang minat dm aja yaa",no,no,x
1909,a.morestore,SEGI 4 COTTON LENGKAP,no,no,x
1910,nadhifascarf,Beli hijab gratis klip turkey cantik. Cek IG kita yu kak..,no,no,x
1911,dgallerys.shop,"Assalamualaikum, avail vivy instan, tassel instan, alika blouse, segi4 floresta tiffany, segi4 katya , segi4 cotton, cek ig kami ya.. Minat dm",no,no,x
1912,ishop.kuningyellow,"Ready segi4 cotton white lilac Sunkiss heart, pengiriman Jakarta, minat dm ya kk sayang 😘 😘 😘",no,no,x
1913,dzakiyah_indrani,bahannya apa ya @vanillahijab,no,no,x
1914,dindavanillahijab,@yuniastutifitriani untuk tas ditunggu info selanjutnya ya dear dan bisa follow @vanillaforfashion .,no,no,x
1915,dindavanillahijab,@indapuspasari @kaliakyrli follow @vanillaforfashion untuk dapat update nya ya dear.,no,no,x
1916,dindavanillahijab,@retno_indarti0501 @ria_math ditunggu info selanjutnya ya dear.,no,no,x
1917,dindavanillahijab,"@qiamelfendhi @fymega info detail produk, size bisa LINE @vanillasupport (pakai @) ya dear.",no,no,x
1918,dindavanillahijab,@thamita12 untuk jam ditunggu info selanjutnya ya dear.,no,no,x
1919,mystuff_mycollection,Ass... Kami masih ada segi4cotton lilac Dan grey murah aja sis...,no,no,x
1920,rafida_chiraqi,serbuuu teh 😁😁 @wie.pertiwi,no,no,x
1921,a.morestore,Banyak koleksi vanilla 😎,no,no,x
1922,refinkajabal,Lena instan nya restock dong,no,no,x
1923,trisma_zone,@melsftri cari tau detail produk dong di line vanilla katanya. Hehe,no,no,x
1924,melsftri,Gapunya line nya @trisma_zone,no,no,x
1925,trisma_zone,@melsftri add mel 😁😂🤣,no,no,x
1926,phiviandriza,mba2 ada yg tau celana yg dipake model itu dari seri n warna apa ya? thanks,no,no,x
1927,mariza_nadshop,Cek ig kami yuk😙,no,no,x
1928,rosadana_nr,"Avail Segi4 Instan Tasel Macaroon | Segi4 Katya Black | Segi4 Cotton Aqua, Lilac, Heart | Pasmina Dvalentino Hazelnut,  Dustyblue",no,no,x
1929,rosadana_nr,"Masih ada Klasik Swing Skirt Casa |  Mulberry Pleats Dress Sky M,  Creme S",no,no,x
1930,ri_hijabb,Hay kak masih ada pashmina mauren denim .. floresta tiffany murah aja ka .. minat dm ya ..😊,no,no,x
1931,chanfson,Misty XL bisa DM ya.. sebelum kehabisan :),no,no,x
1932,iissaisyah,Yg punya s japri,no,no,x
1933,avalovable,"Ready soon melody khaki size S, yg minat bisa langsung chat ya",no,no,x
1934,iconiaa_collection,@iissaisyah aku ada s tp lips,no,no,x
1935,iissaisyah,@iconia_collection tlg bls chat,no,no,x
1936,claireshop26,@iissaisyah ready ka cek ig,no,no,x
1937,wwf_collections,Misty S ready,no,no,x
1938,wwf_collections,"Tiramisu, misty, benz, jeans all size S..",no,no,x
1939,ghias.mzein,Ready swing dress misty size M. segi4 jasmine mint. Minat dm ya ka 😊,no,no,x
1940,arkaanshp,"Assalamualaikum kak, yg masih cari swing blouse, saya ada Last stock warna Mocca size L,  pengiriman dr jakarta,  bs free ongkir Dr shopee ya kak.  Cek ig Kita yukss kak sblm kehabisan 😊",no,no,x
1941,jannatul_nurulhuda,"InsyaAllah ready soon swing blouse lips L, moka xl dan jeans xl. Order lewat shopee jannatul_nurulhuda. Terimakasih",no,no,x
1942,ainakdp,Masyaa Alloh... Keren banget blouse nya.. dan humble banget ownernya. Masya Alloh...,no,no,x
1943,sovee_anna,Mau wrna in size L klo ad yg pnya langsungDM ya,no,no,x
