id,content,main post,label
tokoklipjilbab, _mentionteman_ cek dm kakak perempuan,no,abaikan
mamah.raisar,masih siap kia instan fuschia dn gading minat dm iya sat,no,abaikan
mimii_windowshoper,hay dear _tandatitik_ msih ada kia instan olive dan fuschia _tandatitik_ bisa periksa out shopee juga lho yuukk diorder _emotpos_ _emotnetral_,no,abaikan
rumahyasmine, _emotnetral_ _emotnetral_ yasmine masih punya warna ini _emotpos_ _emotpos_,no,abaikan
vanillahijab,"assalamualaikum sisters ramadhan memang masih nanti tapi boleh dong persiapan jauh jauh hari hevanilla mengeluarkan spesial edisi _tandatitik_ "" romantic collection""edisi ini berupa motif terbatas yang hanya dijual di vanilla saja ( kecuali ada pabrik yang meniru)kali ini koleksinya dress yang sangat cocok dipakai saat ramadhan nantibahan maldiv silk yang sangat halus jatuh ekstra lembut tidak berbulukoleksi ini terbatas banget dan super eksklusifini salah satu motifnya masih ada motif cantik lainnyalaunching rabu jam _angka_ pagi di w _tandatitik_ vanillahijab _tandatitik_ com _hashtag_",yes,x
puutriwulandarii,inah _mentionteman_ sepertinya ini lucu,no,abaikan
riskapamungkas,terusan dong kakak perempuan pasti keren bgy,no,abaikan
karinaayularasmita, _emotpos_ _emotpos_ _emotpos_,no,baca
hijabcantikos,ayo dm yang mau titip order boleh iya pengiriman jne jnt _daerah_ _emotpos_,no,abaikan
dewimuhh,cant tunggu for this romantic dress _emotpos_,no,baca
gethijabakuu,atasnya mau lihat dong,no,baca
annisa.pebrianti,mau titip _mentionteman_,no,abaikan
gendhis.co,bagus motifnya _emotpos_ _emotpos_,no,baca
shasaa,yahh rabu pagi _tandatitik_ _emotnetral_ yang _daerah_ domisili kabar _angka_ makan nitipp,no,baca
ynoorr,lucu _emotpos_ _emotpos_,no,baca
errinperdani,cantik _tandatitik_,no,baca
haslind96,ukuran xl ada,no,jawab
ratna__antar,busui tidak iya kakk,no,jawab
karlinakd,hallo kak _mentionteman_ menjual produk gamis dan jilbab dengan kualitas sangat baik insha allah _tandatitik_ bisa cek ig kecewa _emotpos_,no,abaikan
kumalahijabstore,ayo yang g sempat order bisa langsung chat dear _emotpos_ _emotpos_ _emotpos_,no,abaikan
fitrisfa,lucu ihh mau _emotpos_ _emotpos_,no,baca
mimii_windowshoper,hay asslmlkum _tandatitik_ yang takut tertinggal atau tidak sempat order bisa titip di aku iya _emotnetral_ kirim dari tangeran selatan _emotpos_ _emotnetral_ _hashtag_ stimimiiwindow,no,abaikan
rifdahsy,hen belikan _mentionteman_,no,abaikan
aleesha_store,tidak sempat order _tandatanya_ bisa titip di kami iya _emotnetral_ kalau harga best layanan \ kamu _angka_ bisa free ongkos kirim dengan subsidi aleesha _emotpos_ very terbatas seat thang youu _emotnetral_,no,abaikan
wulandari.agustini,andaikan ukurannya bukan allsize,no,baca
novani_la,can't tunggu,no,baca
jp_furniture,wah bakal kebagian tidak kecewa,no,abaikan
weny899,berapa harganya _emotnetral_ _emotnetral_,no,jawab
nuril_latifa, _emotpos_ _emotpos_ _emotpos_ _emotpos_ _emotpos_,no,baca
pevicaa,lucu jijik,no,baca
harunaten,motifnya buat dan print sendiri begitu kak _tandatanya_,no,jawab
tututrosinta, _emotpos_ _emotpos_ _emotpos_ _emotpos_ _emotpos_ _emotpos_ _emotpos_ _emotpos_ _emotpos_,no,baca
yeezzyez,bagus ini ci _mentionteman_,no,abaikan
havana_hijab,ayo yang mau titip order bisa langsung chat dm atau line sekarang iya _emotpos_ _emotpos_ cek _hashtag_ stimonihavana_hijab,no,abaikan
myfabuloushijab,assalamulaikum yang mau tapi tidak sempat order bisa bareng aku iya jasa titip _angka_ ribu saja _emotpos_ bisa free ongkos kirim via shopee terima kasih _emotnetral_,no,abaikan
ardani0407,bisa titip order ke kita iya _tandatitik_ _emotpos_ _emotpos_,no,abaikan
siskhanofa,kilho _mentionteman_ jarene cantik ayu _tandatitik_ _emotneg_ _emotpos_ _emotnetral_,no,abaikan
elokauliyah,bagus _emotpos_ _emotpos_,no,baca
hijabcantikos, _mentionteman_ dm iya kakak perempuan untuk informasi _emotpos_,no,abaikan
cory_novi_ariyanti,cantik sekali,no,baca
annisafarhanah, _mentionteman_ aduh mau ikut beli hutang puasa saja belum lunas _emotpos_,no,abaikan
rizcay_galery_bali,assalamualaikum kakak ayo kepoin daster _daerah_ keren dan mumer dan koleksi mukena _mentionteman_ untuk persiapan ramadhan _emotpos_,no,abaikan
qori0504,bagus\u _angka_ \ kamu _angka_,no,baca
nura.online,gorgeous _tandatitik_ periksa our collection,no,abaikan
citraoktavinni.rs94,assalamualaikum kakak perempuan sayang _tandatitik_ yang mau ikut jasa titip di aku bisa langsung dm iya kakak perempuan _tandatitik_ trimss _emotpos_ _emotpos_,no,abaikan
lailii_r,bagus kak _mentionteman_,no,abaikan
wulanendarwati, _mentionteman_ iya lek bagus _emotpos_ _emotpos_ _emotpos_ tapi kenapa uploadnya cepat banget _emotneg_ _emotneg_ _emotneg_,no,abaikan
dianayucandradewi,suka _tandatitik_,no,baca
dinidinaryati,lucu ini _tandatitik_ _mentionteman_,no,abaikan
i.s.n.i, _mentionteman_ beli dinn ahahhaha,no,abaikan
dinidinaryati, _mentionteman_ kamu beli tidak _tandatanya_,no,abaikan
karinjuu,eh iya lucu _mentionteman_ ayo beli ayo _tandaseru_,no,abaikan
puutriwulandarii,rabu pagii _mentionteman_,no,abaikan
hlnraydev, _emotpos_ _emotpos_ _emotpos_ _emotpos_,no,baca
tinikoeswara22,mau,no,baca
chieyvacaelvia,cant waitt _emotpos_ _emotpos_ _emotpos_,no,baca
marcellasella_,lucu ini buat lebaran _mentionteman_,no,abaikan
novi_rosyadi,suka,no,baca
diahikawa,kak buat ukuran besar dong _tandatitik_ ld _angka_ begitu,no,baca
srihartati95,cantik,no,baca
melindatiani, _emotpos_ _emotpos_ _emotpos_ _emotpos_,no,baca
salma_rosadha,menggoda kantong tertawa _mentionpemilik_ _emotpos_ _emotpos_ _emotpos_ _emotneg_ _emotnetral_,no,baca
dins__15,cakep motif nya _emotpos_,no,baca
fitri_astuti_1881,cantik warna ini _tandatitik_ harus punya ini,no,baca
sarah_kautsar, _emotpos_ _emotpos_,no,baca
bernawie_tha_,mau,no,baca
cindyeeke,kak _tandatitik_ buat yang ukuran xs dong _tandatitik_,no,baca
bunda_onlineshop,sudah sering gagal order via web site _mentionteman_ _mentionpemilik_ membuat saya patah hati _emotpos_ _emotneg_ _emotneg_ _emotneg_,no,baca
yoshida_mardi,ingin _tandatitik_ tapi biasanya tidak dapat _tandatitik_ apa daya _tandatitik_,no,baca
v3nnie_fatiqa, _mentionpemilik_ _tandatitik_ bakal tidak kebagian klu lunching ny jm _angka_ pagi jm sibuk _angka_ ny di rumah persiapan ke kantor klu boleh saran iya diubah dng kakak perempuan jm _angka_ pagi _tandatitik_,no,baca
dindavanillahijab, _mentionteman_ busui dear _tandatitik_ _mentionteman_ informasi ukuran bisa line ke _mentionteman_ ( pakai _mentionteman_ iya dear _tandatitik_,no,baca
dindavanillahijab, _mentionteman_ informasi harga dishare ke website saat open order dear _mentionteman_ informasi detail produk bisa line ke _mentionteman_ ( pakai _mentionteman_ iya dear _tandatitik_,no,baca
apriana.wulan,berapa harganya kakak perempuan,no,jawab
eonni_viqly,mau _tandatitik_,no,baca
mymutzq,mauu,no,baca
dtaramika,mau,no,baca
lilis_tory,mau bisnis hijab _tandatitik_ kamu kepoin dulu akun ini deh _mentionteman_ heuheu _tandatitik_,no,abaikan
amanherny7,kakak perempuan bisa tidak kecewa kalau order lwat line,no,jawab
citraoktavinni.rs94,yang mau titip order boleh di aku iya _tandatitik_ langsung dm saja kakak perempuan sayang _tandatitik_ terima kasih _emotnetral_,no,abaikan
citraoktavinni.rs94,tidak bisa kakak perempuan _mentionteman_ order hanya via web _emotpos_ bisa titip order ke aku ayo mbasay jka berminat _emotnetral_,no,abaikan
yuliyaantii,aduh cantik nya _tandatitik_ tapi ngomong-ngomong hutang puasa dulu lah tertawa _mentionteman_,no,abaikan
maya_eunhae_girl,tertari banget yang ini,no,baca
niiar,panjangnya _angka_ - _angka_ dong kak,no,baca
shadina_gallery,ayo yang takut tidak ke bagian bisa titip order di kita iya kakak perempuan insya allah selalu dapat _mentionteman_ _mentionteman_ _mentionteman_ _emotpos_ _emotpos_,no,abaikan
neos_prohijab,ayo masih banyak koleksi sala mala fara vivy belle dan lain-lain _tandatitik_ frr,no,abaikan
neos_prohijab,free ongkos kirim lho _tandatitik_ tanpa shopee,no,abaikan
putristp,kakak perempuan now watching dong _tandatitik_ masih ada kah,no,abaikan
shadina_gallery,ayo kakak perempuan _mentionteman_ bisa titip order di kita _emotpos_,no,abaikan
irenanovi,yang sibuk mau titip beli silakan dm iya _emotpos_ _hashtag_ stimonichiic,no,abaikan
nurulhs1009,bagus banget _emotpos_ _emotpos_,no,abaikan
mariaellulfah,berapa hrganya _tandatanya_,no,jawab
mardiati25,suka,no,abaikan
nauralita_shop,ukuran chartnya _tandatanya_,no,jawab
dzohrighinan, _emotpos_,no,abaikan
khddey,kak cantik iya _tandatitik_ saya now watching _mentionteman_ tertawa,no,baca
derhmat, _mentionteman_,no,abaikan
endang_ilam,mau donng,no,abaikan
yuniyovan,mau dong yang ini ukuran s _tandatitik_,no,baca
dhiayucece,yang mencari abstract dress ukuran s bisa dm saya iya _tandatitik_ saya punya _angka_ pcs tadi berlebihan ordernya,no,abaikan
sulfitrah_dewi,cara ordernya bagaimana _tandatanya_,no,jawab
monalisa7592,kak _tandatitik_ siap lagi dong,no,jawab
la_pedia,yang cari abstrak uk m bisa dm _tandatitik_ saya mau lepas _tandatitik_,no,abaikan
yulisofy,yang minat garden dress - jewel ukuran s boleh dm dilepas karena terlalu besar terima kasih :),no,abaikan
dina_isniyanti,vrp kakak perempuan,no,abaikan
retnofitria3,masih tidak,no,jawab
adorableprojects,on this cantik morning let us offer you our backpack and sneakers collection _emotpos_ \ kamu _angka_ \ kamu _angka_ \ kamu _angka_ \ kamu _angka_ \ kamu _angka_ \ kamu _angka_ ' pupilia creamy sneakers'available ukuran _angka_ s di _angka_ bagus quality grade thermo plastic rubber lebih kuat lebih lentur dan ringan _tandatitik_ \ kamu _angka_ \ kamu _angka_ \ kamu _angka_ \ kamu _angka_ \ kamu _angka_ \ kamu _angka_ ' varvatos black backpack'material : cordurasize : _angka_ x _angka_ x _angka_ cmfits laptop _angka_ inch'handle : _angka_ cm ( adjustable)\u _angka_ \ kamu _angka_ \ kamu _angka_ \ kamu _angka_ \ kamu _angka_ \ kamu _angka_ dont forget to periksa our full catalogue at w _tandatitik_ adorableprojects _tandatitik_ com or you belum kontak your csr area,yes,x
midiaaaa_,customer service _daerah_ timur apa kakak _tandatanya_,no,jawab
adorableprojects,hai _mentionteman_ kamu bisa hubungi simon customer layanan area kota _daerah_ \ kamu _angka_ sms whatsapp : _angka_ \ kamu _angka_ bb pin : di _angka_ abd \ kamu _angka_ line : adorableprojects _angka_,no,x
indrimuchtar,customer service _daerah_ apa iya _tandatanya_ terima kasih,no,jawab
tikayulianti19,aduh tas nya _emotpos_,no,baca
ramaditaws,customer service _daerah_ mohon _tandatanya_ terima kasih _mentionteman_,no,jawab
ita.rks,customer service _daerah_ apa iya kak _tandatanya_,no,jawab
adorableprojects,hai _mentionteman_ kamu bisa hubungi boni customer layanan area sumatera selatan _daerah_ _daerah_ kep _tandatitik_ _daerah_ dan kep _tandatitik_ _daerah_ _daerah_ \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ di _angka_ ae _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi hery customer layanan area _daerah_ _angka_ ( kecamatan _tandatitik_ bojongsari kecamatan _tandatitik_ cinere kecamatan _tandatitik_ limo kecamatan _tandatitik_ beji kecamatan _tandatitik_ cimanggis ) \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ cc \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi anggi customer layanan area _daerah_ \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : _angka_ fe _angka_ aae \ kamu _angka_ line : adorableprojects _angka_,no,x
anca.pralampito,yang _daerah_ customer service nya dimana _tandatanya_ _mentionpemilik_,no,jawab
arininrfdlh,ika ini cubet _mentionteman_,no,abaikan
hafshovhndn,sepatunya ada warna lain _tandatanya_ _mentionpemilik_,no,jawab
putrihndn,customer service jagakarsa _daerah_ apa iya _tandatanya_ terima kasih,no,jawab
adorableprojects,hai _mentionteman_ kamu bisa hubungi hendra customer layanan area _daerah_ selatan _angka_ ( kecamatan _tandatitik_ mampang prapatan kecamatan _tandatitik_ pancoran kecamatan _tandatitik_ cilandak kecamatan _tandatitik_ pasar minggu kecamatan _tandatitik_ jagakarsa ) \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : _angka_ f _angka_ di _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects,hai _mentionteman_ ada warna black sama ping juga kakak,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi ronnya customer layanan area _daerah_ \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ fca _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
annisanvr,customer service pesanggrahan _daerah_ apa iya _tandatanya_ terima kasih,no,jawab
devi_nurfajriani15,kak _mentionpemilik_ customer service kabupaten _daerah_ apa iya _tandatanya_ terus kena ongkos kirim berapa iya kira _angka_ _tandatanya_ terima kasih kak _tandatitik_,no,jawab
ijul98_,customer service _daerah_ apa iya kakak _tandatanya_,no,jawab
vi_nafa,customer service kota _daerah_ dong min _mentionpemilik_,no,jawab
paulinaissabell,kak kok customer service jawa tengah tidak balas chat saya iya _tandatanya_ yang atas nama riko itu _tandatitik_,no,jawab
arraaaw,kakak minta customer service _daerah_ terima kasih _emotpos_,no,jawab
swgendis,min yang customer service _daerah_ kok online tapi tidak balas chat saya iya _tandatanya_ _mentionpemilik_,no,jawab
adorableprojects,hai _mentionteman_ kamu bisa hubungi mul customer layanan area _daerah_ selatan _angka_ ( kecamatan _tandatitik_ setiabudi kecamatan _tandatitik_ tebet kecamatan _tandatitik_ kebayoran _daerah_ kecamatan _tandatitik_ kebayoran lama kecamatan _tandatitik_ pesanggrahan ) \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : _angka_ b _angka_ di _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi binar customer layanan area _daerah_ \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ di _angka_ fd _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi upi customer layanan area _daerah_ utara \ kamu _angka_ sms whatsapp : _angka_ \ kamu _angka_ bb pin : di _angka_ e _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi rafa customer layanan area _daerah_ \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ fa _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects,hai _mentionteman_ mohon ditunggu iya kakak customer service area kita _daerah_ open,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi binar customer layanan area _daerah_ \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ di _angka_ fd _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects,hai _mentionteman_ mohon ditunggu iya kakak,no,x
sellyana703,kak customer service _daerah_ apa kecewa kak _tandatanya_,no,jawab
charisma_putri,kak sepatunya yang warna putih ada tidak _tandatitik_ _tandatanya_,no,jawab
lyser_1,kak customer service tambun _daerah_ apa iya _tandatanya_,no,jawab
etirahma11,customer service _daerah_ timur kakak,no,jawab
sitacandradewii,customer service jogja apa kaa _tandatanya_ _mentionpemilik_,no,jawab
annisa_hanafi,kakak kalau mau sepatunya daerah _daerah_ bagaimana iya,no,jawab
adorableprojects,hai _mentionteman_ sistem order di kami melalui chat line whatsapp bbm sms ke customer layanan yang cover area kakak atau langsung melalui website kamu bisa hubungi adit customer layanan area jawa timur \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ eb _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi rio customer layanan area di _daerah_ \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ dcf _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi eky customer layanan area kajakarta timur _angka_ ( kecamatan _tandatitik_ matraman kecamatan _tandatitik_ pulo gadung kecamatan _tandatitik_ cakung kecamatan _tandatitik_ jatinegara kecamatan _tandatitik_ durian sawit ) \ kamu _angka_ sms whatsapp : _angka_ \ kamu _angka_ bb pin : di _angka_ b \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi okta customer layanan area kota _daerah_ dan kabupaten _daerah_ ( exclude cikarang ) \ kamu _angka_ sms whatsapp : _angka_ \ kamu _angka_ bb pin : di _angka_ b _angka_ aa _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects,hai _mentionteman_ saat ini yang siap black ping sama creamy saja kakak,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi denya customer layanan area _daerah_ sumatera utara sumatera barat _daerah_ dan _daerah_ \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ afa _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
mayaziee_mac,bagaimana cara pesan nya and bisa meminta tidak kakak perempuan _tandatanya_ terima kasih,no,jawab
leenantaaaa,kakk mau order _tandatitik_ customer service buat _daerah_ manaa,no,jawab
adorableprojects,hai _mentionteman_ kamu bisa hubungi adit customer layanan area jawa timur \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ eb _angka_ \ kamu _angka_ line : adorableprojects _angka_,no,x
adorableprojects, _mentionteman_ cek dm iya kakak,no,x
nopiaks,itu yang seperti saya cm saya navy _mentionteman_,no,abaikan
charisma_putri,next waktu akan ada yang warna putih tidak kak _tandatanya_,no,jawab
adorableprojects,hai _mentionteman_ ditunggu saja iya kakak,no,x
moniclairef, _mentionteman_ bagus tidak _tandatanya_,no,abaikan
yasiscaresty,tasnya apa sepatunyaa _mentionteman_,no,abaikan
lestarinurtami,sneakernya _angka_ warna _tandatanya_,no,jawab
nuhuii25,tasnya masih ada tidak kakak,no,jawab
vitachristiana,_daerah_ bagaimana ordernya _tandatanya_,no,jawab
murniaw,kakak minta customer service _daerah_ dong,no,jawab
azizah0112,kak aku mau order dari ciputat _tandatitik_ csnya mana _tandatanya_,no,jawab
jussie_ahmad,kalau di luar pulau jawa seperti saya di _daerah_ bagaimana ada customer service nya,no,jawab
adorableprojects, _mentionteman_ ada warna black sama ping juga kakak,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi ace customer layanan area _daerah_ barat \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ ada _angka_ \ kamu _angka_ line : adorableprojects _angka_ _tandatitik_,no,x
adorableprojects,hai _mentionteman_ kamu bisa hubungi hery customer layanan area _daerah_ _angka_ ( kecamatan _tandatitik_ bojongsari kecamatan _tandatitik_ cinere kecamatan _tandatitik_ limo kecamatan _tandatitik_ beji kecamatan _tandatitik_ cimanggis ) \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ cc \ kamu _angka_ line : adorableprojects _angka_ _tandatitik_,no,x
lestarinurtami,boleh tag yang ping _tandatanya_,no,jawab
adorableprojects,hai _mentionteman_ kamu bisa hubungi iday customer layanan area _daerah_ selatan \ kamu _angka_ sms wa : _angka_ \ kamu _angka_ bb pin : di _angka_ f _angka_ e \ kamu _angka_ line : adorableprojects _angka_ _tandatitik_,no,x
